code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
SSE.ETF.510300,SHORT,201806271055,3476.6,201806271105,3475,1,1.6,3.2,-5.4,-144.2,entershort,exitshort,5584,5586
SSE.ETF.510300,LONG,201806271110,3466.4,201806271125,3462.4,1,-4,6.4,-9.2,-148.2,enterlong,exitlong,5587,5590
SSE.ETF.510300,LONG,201806271130,3464.6,201806271305,3461,1,-3.6,1.4,-5,-151.8,enterlong,exitlong,5591,5592
SSE.ETF.510300,SHORT,201806271310,3451.8,201806271345,3434.4,1,17.4,34.6,-0.6,-134.4,entershort,exitshort,5593,5600
SSE.ETF.510300,SHORT,201806271405,3416.6,201806271440,3415.4,1,1.2,24.6,-10.6,-133.2,entershort,exitshort,5604,5611
SSE.ETF.510300,SHORT,201806271445,3409.4,201806280940,3398.8,1,10.6,23.2,-1.8,-122.6,entershort,exitshort,5612,5617
SSE.ETF.510300,SHORT,201806280945,3403.6,201806281000,3406.2,1,-2.6,7.6,-13,-125.2,entershort,exitshort,5618,5621
SSE.ETF.510300,LONG,201806281005,3416.2,201806281015,3411,1,-5.2,8.8,-5.4,-130.4,enterlong,exitlong,5622,5624
SSE.ETF.510300,LONG,201806281020,3410.2,201806281025,3403.8,1,-6.4,0.6,-6.6,-136.8,enterlong,exitlong,5625,5626
SSE.ETF.510300,SHORT,201806281035,3396.8,201806281040,3404.8,1,-8,3.8,-8.6,-144.8,entershort,exitshort,5628,5629
SSE.ETF.510300,SHORT,201806281045,3396,201806281050,3422,1,-26,0.4,-27.6,-170.8,entershort,exitshort,5630,5631
SSE.ETF.510300,LONG,201806281055,3429,201806281115,3435,1,6,18.4,-2.4,-164.8,enterlong,exitlong,5632,5636
SSE.ETF.510300,SHORT,201806281120,3428,201806281410,3405.8,1,22.2,36,-10,-142.6,entershort,exitshort,5637,5653
SSE.ETF.510300,SHORT,201806281415,3402.2,201806281430,3391.4,1,10.8,10.8,-1.8,-131.8,entershort,exitshort,5654,5657
SSE.ETF.510300,SHORT,201806281445,3372.2,201806281450,3381.8,1,-9.6,2.8,-16.6,-141.4,entershort,exitshort,5660,5661
SSE.ETF.510300,LONG,201806281500,3380.8,201806290945,3408.2,1,27.4,37.4,-3.2,-114,enterlong,exitlong,5663,5666
SSE.ETF.510300,LONG,201806290950,3407,201806290955,3400.2,1,-6.8,0,-10.2,-120.8,enterlong,exitlong,5667,5668
SSE.ETF.510300,LONG,201806291005,3405.2,201806291110,3439.6,1,34.4,46.6,-2.6,-86.4,enterlong,exitlong,5670,5683
SSE.ETF.510300,LONG,201806291125,3440,201806291340,3455.2,1,15.2,23.6,-2.8,-71.2,enterlong,exitlong,5686,5695
SSE.ETF.510300,LONG,201806291355,3469.6,201806291425,3477.6,1,8,15.8,-2.6,-63.2,enterlong,exitlong,5698,5704
SSE.ETF.510300,LONG,201806291430,3487.2,201806291440,3481.8,1,-5.4,3.8,-6.8,-68.6,enterlong,exitlong,5705,5707
SSE.ETF.510300,LONG,201806291450,3484,201806291500,3478,1,-6,3.4,-10,-74.6,enterlong,exitlong,5709,5711
SSE.ETF.510300,SHORT,201807020940,3466.4,201807020945,3472.2,1,-5.8,2.8,-8.4,-80.4,entershort,exitshort,5713,5714
SSE.ETF.510300,SHORT,201807020950,3466.2,201807021010,3460.4,1,5.8,10.6,0,-74.6,entershort,exitshort,5715,5719
SSE.ETF.510300,SHORT,201807021015,3452.2,201807021025,3454,1,-1.8,3.8,-2,-76.4,entershort,exitshort,5720,5722
SSE.ETF.510300,SHORT,201807021030,3445.6,201807021100,3431.4,1,14.2,23.8,-1,-62.2,entershort,exitshort,5723,5729
SSE.ETF.510300,LONG,201807021115,3422,201807021305,3410.8,1,-11.2,11.6,-10,-73.4,enterlong,exitlong,5732,5736
SSE.ETF.510300,SHORT,201807021335,3393.2,201807021355,3387.2,1,6,13.2,-2.8,-67.4,entershort,exitshort,5742,5746
SSE.ETF.510300,SHORT,201807021400,3379.4,201807021405,3384,1,-4.6,0,-8.4,-72,entershort,exitshort,5747,5748
SSE.ETF.510300,SHORT,201807021410,3366.2,201807021455,3336.4,1,29.8,46.2,-5.8,-42.2,entershort,exitshort,5749,5758
SSE.ETF.510300,LONG,201807021500,3350,201807030940,3365,1,15,28.8,0,-27.2,enterlong,exitlong,5759,5761
SSE.ETF.510300,LONG,201807030945,3386,201807030950,3372,1,-14,3.8,-15.2,-41.2,enterlong,exitlong,5762,5763
SSE.ETF.510300,SHORT,201807030955,3351.2,201807031005,3340,1,11.2,12,-8.8,-30,entershort,exitshort,5764,5766
SSE.ETF.510300,SHORT,201807031015,3340.2,201807031020,3351.2,1,-11,6,-14.4,-41,entershort,exitshort,5768,5769
SSE.ETF.510300,SHORT,201807031035,3345.6,201807031055,3333.6,1,12,14.2,-2.2,-29,entershort,exitshort,5772,5776
SSE.ETF.510300,SHORT,201807031100,3328.2,201807031110,3316.8,1,11.4,16.2,-0.6,-17.6,entershort,exitshort,5777,5779
SSE.ETF.510300,SHORT,201807031115,3300.6,201807031130,3291,1,9.6,24.4,-4.4,-8,entershort,exitshort,5780,5783
SSE.ETF.510300,LONG,201807031305,3306.2,201807031325,3332.8,1,26.6,40,-6.8,18.6,enterlong,exitlong,5784,5788
SSE.ETF.510300,LONG,201807031335,3355,201807031355,3364.2,1,9.2,23.8,-0.4,27.8,enterlong,exitlong,5790,5794
SSE.ETF.510300,SHORT,201807031400,3361.6,201807031415,3359.2,1,2.4,25.4,-3.2,30.2,entershort,exitshort,5795,5798
SSE.ETF.510300,LONG,201807031420,3373.8,201807031430,3360,1,-13.8,6.6,-18.2,16.4,enterlong,exitlong,5799,5801
SSE.ETF.510300,LONG,201807031435,3371,201807031445,3364,1,-7,10.8,-10,9.4,enterlong,exitlong,5802,5804
SSE.ETF.510300,SHORT,201807031450,3355.8,201807040945,3372,1,-16.2,4.8,-26.6,-6.8,entershort,exitshort,5805,5810
SSE.ETF.510300,SHORT,201807040950,3359.2,201807041000,3365.6,1,-6.4,8,-13.6,-13.2,entershort,exitshort,5811,5813
SSE.ETF.510300,SHORT,201807041005,3355.2,201807041020,3343.2,1,12,14,-15.4,-1.2,entershort,exitshort,5814,5817
SSE.ETF.510300,SHORT,201807041025,3339,201807041035,3341.2,1,-2.2,4.8,-9.6,-3.4,entershort,exitshort,5818,5820
SSE.ETF.510300,LONG,201807041040,3349,201807041055,3348.8,1,-0.2,12.6,-4,-3.6,enterlong,exitlong,5821,5824
SSE.ETF.510300,SHORT,201807041110,3341,201807041115,3341,1,-0,4.8,-5.6,-3.6,entershort,exitshort,5827,5828
SSE.ETF.510300,SHORT,201807041120,3332,201807041305,3335.4,1,-3.4,11.4,-7.2,-7,entershort,exitshort,5829,5832
SSE.ETF.510300,LONG,201807041315,3333.2,201807041330,3336.6,1,3.4,16.8,-0.4,-3.6,enterlong,exitlong,5834,5837
SSE.ETF.510300,LONG,201807041335,3350,201807041340,3344.6,1,-5.4,1,-8.2,-9,enterlong,exitlong,5838,5839
SSE.ETF.510300,SHORT,201807041345,3337.4,201807041400,3339,1,-1.6,10.4,-6.6,-10.6,entershort,exitshort,5840,5843
SSE.ETF.510300,SHORT,201807041405,3337.8,201807041415,3342.2,1,-4.4,9.8,-5.2,-15,entershort,exitshort,5844,5846
SSE.ETF.510300,SHORT,201807041420,3337,201807041430,3326,1,11,12.8,0,-4,entershort,exitshort,5847,5849
SSE.ETF.510300,LONG,201807041435,3328.6,201807041440,3324.6,1,-4,2.8,-5,-8,enterlong,exitlong,5850,5851
SSE.ETF.510300,SHORT,201807041445,3322.4,201807041450,3326.2,1,-3.8,2.4,-6.2,-11.8,entershort,exitshort,5852,5853
SSE.ETF.510300,LONG,201807041455,3332,201807041500,3328.8,1,-3.2,0,-9.4,-15,enterlong,exitlong,5854,5855
SSE.ETF.510300,LONG,201807050935,3330.2,201807050945,3365.8,1,35.6,35,-0.2,20.6,enterlong,exitlong,5856,5858
SSE.ETF.510300,SHORT,201807050950,3357,201807051005,3345,1,12,28.4,-1.2,32.6,entershort,exitshort,5859,5862
SSE.ETF.510300,SHORT,201807051010,3339.4,201807051015,3337.4,1,2,3.6,-6.6,34.6,entershort,exitshort,5863,5864
SSE.ETF.510300,LONG,201807051020,3330.4,201807051035,3335.8,1,5.4,14,-3.4,40,enterlong,exitlong,5865,5868
SSE.ETF.510300,LONG,201807051040,3344.8,201807051055,3348,1,3.2,15.6,0,43.2,enterlong,exitlong,5869,5872
SSE.ETF.510300,SHORT,201807051100,3343.8,201807051105,3341.4,1,2.4,5.4,-6.4,45.6,entershort,exitshort,5873,5874
SSE.ETF.510300,LONG,201807051110,3334.4,201807051120,3329,1,-5.4,5,-7.2,40.2,enterlong,exitlong,5875,5877
SSE.ETF.510300,SHORT,201807051130,3321.4,201807051325,3310.4,1,11,24.6,-0.6,51.2,entershort,exitshort,5879,5884
SSE.ETF.510300,LONG,201807051330,3309,201807051405,3306.8,1,-2.2,17,-9,49,enterlong,exitlong,5885,5892
SSE.ETF.510300,SHORT,201807051410,3303,201807051420,3316.8,1,-13.8,5.6,-19,35.2,entershort,exitshort,5893,5895
SSE.ETF.510300,SHORT,201807051425,3306.8,201807051430,3307,1,-0.2,0.2,-7.4,35,entershort,exitshort,5896,5897
SSE.ETF.510300,LONG,201807051440,3303,201807051450,3308.6,1,5.6,13.2,-2.2,40.6,enterlong,exitlong,5899,5901
SSE.ETF.510300,LONG,201807060940,3307.6,201807060955,3326.6,1,19,31.2,-1,59.6,enterlong,exitlong,5905,5908
SSE.ETF.510300,SHORT,201807061000,3319,201807061020,3302.2,1,16.8,26,-0.2,76.4,entershort,exitshort,5909,5913
SSE.ETF.510300,LONG,201807061025,3304.8,201807061030,3298,1,-6.8,0.4,-7.6,69.6,enterlong,exitlong,5914,5915
SSE.ETF.510300,LONG,201807061035,3298.2,201807061040,3295.2,1,-3,0.4,-9.4,66.6,enterlong,exitlong,5916,5917
SSE.ETF.510300,LONG,201807061045,3296.6,201807061055,3295.6,1,-1,7.4,-5.6,65.6,enterlong,exitlong,5918,5920
SSE.ETF.510300,SHORT,201807061100,3291.8,201807061105,3293,1,-1.2,4.4,-5,64.4,entershort,exitshort,5921,5922
SSE.ETF.510300,SHORT,201807061110,3284,201807061125,3290.2,1,-6.2,16.4,-8.6,58.2,entershort,exitshort,5923,5926
SSE.ETF.510300,LONG,201807061130,3309.6,201807061315,3358,1,48.4,49,-4.4,106.6,enterlong,exitlong,5927,5930
SSE.ETF.510300,SHORT,201807061325,3349.6,201807061335,3370.2,1,-20.6,3.4,-22.8,86,entershort,exitshort,5932,5934
SSE.ETF.510300,SHORT,201807061340,3360.2,201807061350,3362.4,1,-2.2,4.4,-10,83.8,entershort,exitshort,5935,5937
SSE.ETF.510300,SHORT,201807061355,3348.4,201807061400,3364,1,-15.6,3.4,-15.2,68.2,entershort,exitshort,5938,5939
SSE.ETF.510300,SHORT,201807061410,3361.4,201807061415,3370.2,1,-8.8,1.4,-12.4,59.4,entershort,exitshort,5941,5942
SSE.ETF.510300,SHORT,201807061420,3350.4,201807090940,3374.8,1,-24.4,33.8,-25.6,35,entershort,exitshort,5943,5953
SSE.ETF.510300,LONG,201807090950,3383.2,201807100940,3444.4,1,61.2,70.4,0,96.2,enterlong,exitlong,5955,6001
SSE.ETF.510300,SHORT,201807100945,3437.4,201807100955,3441.6,1,-4.2,4.4,-4.4,92,entershort,exitshort,6002,6004
SSE.ETF.510300,LONG,201807101010,3443,201807101025,3445.8,1,2.8,8,-3.4,94.8,enterlong,exitlong,6007,6010
SSE.ETF.510300,SHORT,201807101045,3435,201807101110,3430.8,1,4.2,10.8,-0.6,99,entershort,exitshort,6014,6019
SSE.ETF.510300,SHORT,201807101115,3423.2,201807101120,3423.8,1,-0.6,0.6,-4.2,98.4,entershort,exitshort,6020,6021
SSE.ETF.510300,LONG,201807101125,3429.6,201807101330,3417.8,1,-11.8,6.8,-13.6,86.6,enterlong,exitlong,6022,6029
SSE.ETF.510300,SHORT,201807101335,3412.6,201807101345,3414.8,1,-2.2,3.6,-4,84.4,entershort,exitshort,6030,6032
SSE.ETF.510300,LONG,201807101355,3416.2,201807101400,3412.6,1,-3.6,1.8,-4.2,80.8,enterlong,exitlong,6034,6035
SSE.ETF.510300,LONG,201807101405,3414.6,201807101410,3411.2,1,-3.4,1.2,-4.2,77.4,enterlong,exitlong,6036,6037
SSE.ETF.510300,LONG,201807101415,3417,201807101425,3414.6,1,-2.4,8,-3.4,75,enterlong,exitlong,6038,6040
SSE.ETF.510300,LONG,201807101435,3432,201807101440,3431.4,1,-0.6,3,-3.2,74.4,enterlong,exitlong,6042,6043
SSE.ETF.510300,LONG,201807101445,3432.4,201807110940,3353.4,1,-79,15.6,-77.4,-4.6,enterlong,exitlong,6044,6049
SSE.ETF.510300,LONG,201807110950,3377.2,201807110955,3366.2,1,-11,0.8,-14.2,-15.6,enterlong,exitlong,6051,6052
SSE.ETF.510300,LONG,201807111000,3364.4,201807111335,3385.6,1,21.2,37.8,-2.8,5.6,enterlong,exitlong,6053,6078
SSE.ETF.510300,SHORT,201807111340,3376.6,201807111350,3370.6,1,6,9.6,-0.6,11.6,entershort,exitshort,6079,6081
SSE.ETF.510300,LONG,201807111355,3375.6,201807111400,3369.8,1,-5.8,0,-7.6,5.8,enterlong,exitlong,6082,6083
SSE.ETF.510300,SHORT,201807111405,3368.6,201807111425,3359.4,1,9.2,19.2,0,15,entershort,exitshort,6084,6088
SSE.ETF.510300,LONG,201807111435,3377.2,201807111445,3379,1,1.8,9.6,-4,16.8,enterlong,exitlong,6090,6092
SSE.ETF.510300,LONG,201807111455,3383,201807120935,3389,1,6,5.6,-4.2,22.8,enterlong,exitlong,6094,6096
SSE.ETF.510300,LONG,201807120940,3414,201807121400,3476,1,62,84,-4.8,84.8,enterlong,exitlong,6097,6131
SSE.ETF.510300,SHORT,201807121410,3474,201807121420,3481.8,1,-7.8,2.4,-9.6,77,entershort,exitshort,6133,6135
SSE.ETF.510300,SHORT,201807121430,3479,201807121435,3484.2,1,-5.2,1.2,-6.2,71.8,entershort,exitshort,6137,6138
SSE.ETF.510300,SHORT,201807121445,3481,201807130935,3487.8,1,-6.8,8,-0.4,65,entershort,exitshort,6140,6144
SSE.ETF.510300,SHORT,201807130940,3480.4,201807130945,3485,1,-4.6,2.2,-6.8,60.4,entershort,exitshort,6145,6146
SSE.ETF.510300,SHORT,201807130950,3475.6,201807131000,3480.6,1,-5,2.2,-7.2,55.4,entershort,exitshort,6147,6149
SSE.ETF.510300,LONG,201807131005,3477.2,201807131010,3472.6,1,-4.6,0,-5,50.8,enterlong,exitlong,6150,6151
SSE.ETF.510300,LONG,201807131015,3481,201807131030,3477.2,1,-3.8,4.2,-5,47,enterlong,exitlong,6152,6155
SSE.ETF.510300,SHORT,201807131035,3472.2,201807131050,3471.4,1,0.8,6.8,-1.8,47.8,entershort,exitshort,6156,6159
SSE.ETF.510300,SHORT,201807131055,3472.8,201807131100,3475.8,1,-3,0.2,-4.2,44.8,entershort,exitshort,6160,6161
SSE.ETF.510300,LONG,201807131105,3475.6,201807131110,3473.4,1,-2.2,1.4,-3.2,42.6,enterlong,exitlong,6162,6163
SSE.ETF.510300,LONG,201807131115,3479,201807131120,3481,1,2,5.6,-3.6,44.6,enterlong,exitlong,6164,6165
SSE.ETF.510300,LONG,201807131125,3484.4,201807131130,3486.8,1,2.4,4.4,-2.4,47,enterlong,exitlong,6166,6167
SSE.ETF.510300,SHORT,201807131305,3484.2,201807131310,3486.6,1,-2.4,1,-3.6,44.6,entershort,exitshort,6168,6169
SSE.ETF.510300,SHORT,201807131315,3484,201807131320,3484.8,1,-0.8,1.4,-2.8,43.8,entershort,exitshort,6170,6171
SSE.ETF.510300,SHORT,201807131325,3480.2,201807131335,3479,1,1.2,5,-0.4,45,entershort,exitshort,6172,6174
SSE.ETF.510300,LONG,201807131340,3478.2,201807131350,3473.8,1,-4.4,4.8,-4.8,40.6,enterlong,exitlong,6175,6177
SSE.ETF.510300,LONG,201807131355,3475.4,201807131405,3473.8,1,-1.6,4.2,-1.8,39,enterlong,exitlong,6178,6180
SSE.ETF.510300,LONG,201807131410,3477.6,201807131415,3478.8,1,1.2,1.2,-2.6,40.2,enterlong,exitlong,6181,6182
SSE.ETF.510300,LONG,201807131420,3479.8,201807131435,3485,1,5.2,9,-0.8,45.4,enterlong,exitlong,6183,6186
SSE.ETF.510300,SHORT,201807131440,3478.8,201807131445,3477,1,1.8,2.8,-3.6,47.2,entershort,exitshort,6187,6188
SSE.ETF.510300,LONG,201807131450,3481.6,201807131500,3479.8,1,-1.8,1.2,-3.6,45.4,enterlong,exitlong,6189,6191
SSE.ETF.510300,SHORT,201807160935,3485,201807160940,3502.8,1,-17.8,11,-20.8,27.6,entershort,exitshort,6192,6193
SSE.ETF.510300,SHORT,201807160945,3479.4,201807161000,3463.2,1,16.2,19.2,-0.8,43.8,entershort,exitshort,6194,6197
SSE.ETF.510300,SHORT,201807161005,3456.6,201807161010,3462.6,1,-6,2.4,-11.6,37.8,entershort,exitshort,6198,6199
SSE.ETF.510300,LONG,201807161015,3463.8,201807161020,3455.6,1,-8.2,0,-8.2,29.6,enterlong,exitlong,6200,6201
SSE.ETF.510300,LONG,201807161025,3455.4,201807161035,3455.4,1,0,8.8,-1.4,29.6,enterlong,exitlong,6202,6204
SSE.ETF.510300,SHORT,201807161040,3451,201807161105,3452.2,1,-1.2,6.8,-5.6,28.4,entershort,exitshort,6205,6210
SSE.ETF.510300,LONG,201807161115,3457.6,201807161305,3469.6,1,12,21,-3.6,40.4,enterlong,exitlong,6212,6216
SSE.ETF.510300,SHORT,201807161310,3464.8,201807161345,3455,1,9.8,16.8,-1.6,50.2,entershort,exitshort,6217,6224
SSE.ETF.510300,SHORT,201807161350,3449.6,201807161355,3458,1,-8.4,1,-9.4,41.8,entershort,exitshort,6225,6226
SSE.ETF.510300,LONG,201807161400,3455.8,201807161405,3451.8,1,-4,1,-5.8,37.8,enterlong,exitlong,6227,6228
SSE.ETF.510300,LONG,201807161410,3455.2,201807161415,3456.4,1,1.2,3,-4.8,39,enterlong,exitlong,6229,6230
SSE.ETF.510300,LONG,201807161420,3456.8,201807161425,3453.4,1,-3.4,3.6,-4.8,35.6,enterlong,exitlong,6231,6232
SSE.ETF.510300,LONG,201807161430,3455.4,201807161435,3452.6,1,-2.8,3.4,-5,32.8,enterlong,exitlong,6233,6234
SSE.ETF.510300,LONG,201807161445,3454,201807170935,3463,1,9,10.4,-1.8,41.8,enterlong,exitlong,6236,6240
SSE.ETF.510300,LONG,201807170940,3460.4,201807170945,3452,1,-8.4,0.8,-10,33.4,enterlong,exitlong,6241,6242
SSE.ETF.510300,LONG,201807170950,3445.2,201807170955,3441.8,1,-3.4,0,-9.6,30,enterlong,exitlong,6243,6244
SSE.ETF.510300,LONG,201807171005,3436.4,201807171010,3433.8,1,-2.6,0,-6.2,27.4,enterlong,exitlong,6246,6247
SSE.ETF.510300,LONG,201807171015,3433.6,201807171020,3429.6,1,-4,2.4,-4.2,23.4,enterlong,exitlong,6248,6249
SSE.ETF.510300,SHORT,201807171030,3425.8,201807171055,3424.4,1,1.4,9.4,-3.2,24.8,entershort,exitshort,6251,6256
SSE.ETF.510300,LONG,201807171100,3430.6,201807171110,3422.4,1,-8.2,0.8,-9.2,16.6,enterlong,exitlong,6257,6259
SSE.ETF.510300,SHORT,201807171120,3418.8,201807171125,3431,1,-12.2,0.4,-16.2,4.4,entershort,exitshort,6261,6262
SSE.ETF.510300,SHORT,201807171130,3424.6,201807171335,3426.6,1,-2,4.6,-7.2,2.4,entershort,exitshort,6263,6270
SSE.ETF.510300,SHORT,201807171340,3421.6,201807171355,3425.2,1,-3.6,0.4,-6.8,-1.2,entershort,exitshort,6271,6274
SSE.ETF.510300,SHORT,201807171400,3423.6,201807171405,3423.4,1,0.2,2,-2.6,-1,entershort,exitshort,6275,6276
SSE.ETF.510300,SHORT,201807171410,3407.2,201807171415,3407.2,1,-0,1.6,-4.4,-1,entershort,exitshort,6277,6278
SSE.ETF.510300,LONG,201807171420,3414,201807171430,3430.4,1,16.4,23.8,-0.8,15.4,enterlong,exitlong,6279,6281
SSE.ETF.510300,LONG,201807171435,3441,201807180940,3451.4,1,10.4,22.8,-2.6,25.8,enterlong,exitlong,6282,6289
SSE.ETF.510300,LONG,201807180945,3477,201807180955,3463.8,1,-13.2,5.4,-15,12.6,enterlong,exitlong,6290,6292
SSE.ETF.510300,SHORT,201807181000,3452.8,201807181055,3465.2,1,-12.4,6.6,-14.8,0.2,entershort,exitshort,6293,6304
SSE.ETF.510300,SHORT,201807181110,3457,201807181130,3462.8,1,-5.8,3,-8.4,-5.6,entershort,exitshort,6307,6311
SSE.ETF.510300,LONG,201807181305,3465.8,201807181310,3461.4,1,-4.4,0.6,-5.2,-10,enterlong,exitlong,6312,6313
SSE.ETF.510300,LONG,201807181320,3466.6,201807181325,3465.2,1,-1.4,0.6,-4.8,-11.4,enterlong,exitlong,6315,6316
SSE.ETF.510300,LONG,201807181330,3466.2,201807181335,3459.8,1,-6.4,1.4,-7.6,-17.8,enterlong,exitlong,6317,6318
SSE.ETF.510300,SHORT,201807181340,3454.2,201807181415,3432.6,1,21.6,22.6,-1,3.8,entershort,exitshort,6319,6326
SSE.ETF.510300,SHORT,201807181420,3425.2,201807181425,3431.8,1,-6.6,1.6,-9,-2.8,entershort,exitshort,6327,6328
SSE.ETF.510300,LONG,201807181440,3431.2,201807181500,3423.2,1,-8,4.6,-9.6,-10.8,enterlong,exitlong,6331,6335
SSE.ETF.510300,LONG,201807190940,3412,201807191010,3424.8,1,12.8,67.8,-5,2,enterlong,exitlong,6337,6343
SSE.ETF.510300,SHORT,201807191020,3416,201807191055,3427,1,-11,5.6,-11,-9,entershort,exitshort,6345,6352
SSE.ETF.510300,SHORT,201807191120,3405.2,201807191355,3413.4,1,-8.2,10,-11.2,-17.2,entershort,exitshort,6357,6370
SSE.ETF.510300,SHORT,201807191400,3405.8,201807191425,3404.4,1,1.4,6.2,-1.8,-15.8,entershort,exitshort,6371,6376
SSE.ETF.510300,LONG,201807191430,3407,201807191435,3403.4,1,-3.6,0.4,-5.4,-19.4,enterlong,exitlong,6377,6378
SSE.ETF.510300,SHORT,201807191440,3398.4,201807191455,3393.8,1,4.6,11.4,-2.8,-14.8,entershort,exitshort,6379,6382
SSE.ETF.510300,LONG,201807191500,3399.6,201807200940,3392.2,1,-7.4,10,-8.2,-22.2,enterlong,exitlong,6383,6385
SSE.ETF.510300,LONG,201807200945,3391,201807200950,3385.8,1,-5.2,3.6,-7.8,-27.4,enterlong,exitlong,6386,6387
SSE.ETF.510300,SHORT,201807200955,3384.6,201807201015,3379.6,1,5,11,0,-22.4,entershort,exitshort,6388,6392
SSE.ETF.510300,SHORT,201807201020,3379.4,201807201025,3385.8,1,-6.4,1.2,-11.4,-28.8,entershort,exitshort,6393,6394
SSE.ETF.510300,LONG,201807201030,3386.6,201807201045,3407.2,1,20.6,28.8,-3.2,-8.2,enterlong,exitlong,6395,6398
SSE.ETF.510300,SHORT,201807201050,3404,201807201105,3402,1,2,4.2,-3.4,-6.2,entershort,exitshort,6399,6402
SSE.ETF.510300,SHORT,201807201110,3393,201807201310,3392.4,1,0.6,12.2,-2.8,-5.6,entershort,exitshort,6403,6409
SSE.ETF.510300,LONG,201807201315,3401,201807201355,3456.4,1,55.4,68.6,-3.8,49.8,enterlong,exitlong,6410,6418
SSE.ETF.510300,LONG,201807201400,3465,201807201435,3481.4,1,16.4,31,-1.8,66.2,enterlong,exitlong,6419,6426
SSE.ETF.510300,LONG,201807231010,3475,201807231040,3478.4,1,3.4,13,-3,69.6,enterlong,exitlong,6439,6445
SSE.ETF.510300,SHORT,201807231045,3477,201807231050,3477,1,-0,1.2,-7,69.6,entershort,exitshort,6446,6447
SSE.ETF.510300,SHORT,201807231055,3466,201807231105,3469.2,1,-3.2,1.6,-7,66.4,entershort,exitshort,6448,6450
SSE.ETF.510300,LONG,201807231115,3470.8,201807231130,3473.6,1,2.8,12.6,-0.6,69.2,enterlong,exitlong,6452,6455
SSE.ETF.510300,LONG,201807231305,3485,201807231320,3501,1,16,22,-1.4,85.2,enterlong,exitlong,6456,6459
SSE.ETF.510300,LONG,201807231325,3498.4,201807231335,3492.6,1,-5.8,3.6,-6,79.4,enterlong,exitlong,6460,6462
SSE.ETF.510300,LONG,201807231340,3497.2,201807231345,3501.2,1,4,5.8,-5.6,83.4,enterlong,exitlong,6463,6464
SSE.ETF.510300,SHORT,201807231350,3499,201807231405,3496.2,1,2.8,6.8,-4.2,86.2,entershort,exitshort,6465,6468
SSE.ETF.510300,SHORT,201807231410,3495.8,201807231415,3499.8,1,-4,0.4,-5.8,82.2,entershort,exitshort,6469,6470
SSE.ETF.510300,LONG,201807231420,3507.8,201807231425,3516.2,1,8.4,9,-5.4,90.6,enterlong,exitlong,6471,6472
SSE.ETF.510300,SHORT,201807231440,3511.6,201807240940,3543.6,1,-32,3.4,-33.2,58.6,entershort,exitshort,6475,6481
SSE.ETF.510300,LONG,201807240945,3553.6,201807241120,3577.2,1,23.6,41.2,-5.6,82.2,enterlong,exitlong,6482,6501
SSE.ETF.510300,SHORT,201807241350,3570.2,201807241400,3574.4,1,-4.2,3,-4.8,78,entershort,exitshort,6513,6515
SSE.ETF.510300,SHORT,201807241405,3571,201807241415,3569,1,2,3.8,-5,80,entershort,exitshort,6516,6518
SSE.ETF.510300,LONG,201807241420,3572.6,201807241425,3571,1,-1.6,0,-2.6,78.4,enterlong,exitlong,6519,6520
SSE.ETF.510300,LONG,201807241430,3573.2,201807241455,3576.2,1,3,8,-1,81.4,enterlong,exitlong,6521,6526
SSE.ETF.510300,SHORT,201807241500,3572.6,201807250945,3569.6,1,3,5.2,-14.4,84.4,entershort,exitshort,6527,6530
SSE.ETF.510300,LONG,201807250950,3575,201807250955,3569.8,1,-5.2,0.6,-6.4,79.2,enterlong,exitlong,6531,6532
SSE.ETF.510300,LONG,201807251000,3576.6,201807251005,3574.2,1,-2.4,4.6,-2.6,76.8,enterlong,exitlong,6533,6534
SSE.ETF.510300,SHORT,201807251010,3570,201807251030,3565,1,5,8,-1,81.8,entershort,exitshort,6535,6539
SSE.ETF.510300,SHORT,201807251035,3562.6,201807251055,3566.6,1,-4,4.8,-5.8,77.8,entershort,exitshort,6540,6544
SSE.ETF.510300,SHORT,201807251100,3563.6,201807251110,3569,1,-5.4,2.8,-5.2,72.4,entershort,exitshort,6545,6547
SSE.ETF.510300,LONG,201807251115,3567.2,201807251120,3567.6,1,0.4,1,-2.6,72.8,enterlong,exitlong,6548,6549
SSE.ETF.510300,LONG,201807251125,3566.8,201807251310,3564.8,1,-2,5.6,-2.6,70.8,enterlong,exitlong,6550,6553
SSE.ETF.510300,LONG,201807251315,3569.4,201807251320,3566.8,1,-2.6,2.4,-3.4,68.2,enterlong,exitlong,6554,6555
SSE.ETF.510300,SHORT,201807251325,3565,201807251340,3563.2,1,1.8,6.2,-0.4,70,entershort,exitshort,6556,6559
SSE.ETF.510300,LONG,201807251345,3563.4,201807251410,3563.8,1,0.4,5.2,-2.2,70.4,enterlong,exitlong,6560,6565
SSE.ETF.510300,LONG,201807251415,3567,201807251420,3563.8,1,-3.2,2.2,-3.4,67.2,enterlong,exitlong,6566,6567
SSE.ETF.510300,LONG,201807251425,3566,201807251435,3568.6,1,2.6,4.6,-0.2,69.8,enterlong,exitlong,6568,6570
SSE.ETF.510300,SHORT,201807251440,3566.4,201807251450,3566.4,1,-0,3.6,-1.8,69.8,entershort,exitshort,6571,6573
